,id,host_id,host_listings_count,accommodates,bathrooms,bedrooms,beds,price,guests_included,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month
200,8531441,11234583,1.0,2,1.0,1.0,1.0,100.0,1,1,1125,0,,,,,,,,1,
201,22464295,158969505,8.0,4,1.0,2.0,2.0,250.0,1,30,1125,0,,,,,,,,8,
202,25429040,190649128,12.0,1,1.0,1.0,1.0,15.0,1,1,14,9,69.0,9.0,6.0,8.0,9.0,10.0,8.0,12,3.6
203,16367184,7676346,1.0,2,1.0,1.0,1.0,80.0,1,2,7,0,,,,,,,,1,
204,19696674,10402380,2.0,2,1.0,1.0,1.0,60.0,1,1,1124,88,94.0,10.0,9.0,10.0,10.0,10.0,9.0,2,5.43
205,25640511,1125196,10.0,1,2.0,1.0,1.0,23.0,1,2,30,9,93.0,10.0,9.0,10.0,10.0,10.0,9.0,10,2.55
206,13039351,751120,1.0,3,1.0,1.0,1.0,120.0,1,2,1125,21,98.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0.72
207,22834641,102774672,1.0,1,1.0,1.0,1.0,130.0,1,7,1125,1,,,,,,,,1,0.11
208,17514659,3191545,106.0,2,1.0,0.0,2.0,180.0,1,30,1125,0,,,,,,,,83,
209,17283498,1358532,2.0,2,1.0,1.0,1.0,79.0,1,5,1124,92,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2,4.58
210,15563361,23955743,1.0,2,1.0,1.0,1.0,135.0,1,1,5,13,97.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0.54
211,6446010,13279657,3.0,2,2.0,1.0,1.0,357.0,1,1,1125,20,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.5
212,27650553,7780845,2.0,2,1.0,1.0,1.0,65.0,1,4,15,2,,,,,,,,2,0.77
213,19271040,134946389,5.0,6,1.0,1.0,3.0,60.0,2,2,7,98,95.0,10.0,9.0,10.0,10.0,9.0,10.0,5,5.82
214,20053839,142483517,1.0,4,1.0,2.0,2.0,150.0,2,3,8,18,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.29
215,695002,1443121,2.0,3,1.0,1.0,1.0,105.0,2,30,1125,89,85.0,9.0,8.0,9.0,9.0,9.0,8.0,2,1.2
216,12095501,7403959,1.0,4,1.0,1.0,1.0,245.0,2,4,14,19,96.0,9.0,10.0,10.0,10.0,10.0,9.0,1,0.62
217,16716676,110786804,1.0,2,1.0,2.0,2.0,150.0,2,5,1125,10,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.45
218,9339813,27671046,1.0,2,1.0,1.0,1.0,95.0,1,5,1125,0,,,,,,,,1,
219,5779752,19498957,1.0,2,1.0,1.0,1.0,125.0,1,3,1125,4,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0.09
220,16179502,13325936,1.0,2,1.0,1.0,1.0,60.0,1,5,10,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.04
221,3038797,7503643,68.0,4,1.0,0.0,2.0,125.0,1,30,120,3,100.0,9.0,10.0,10.0,9.0,9.0,7.0,68,0.07
222,13729180,2119276,39.0,4,1.0,2.0,2.0,225.0,1,30,365,2,90.0,9.0,8.0,10.0,10.0,9.0,9.0,39,0.09
223,28697765,155381554,1.0,5,1.0,2.0,2.0,159.0,1,3,1125,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.86
224,20235701,87814281,2.0,2,1.0,1.0,1.0,80.0,1,1,1125,0,,,,,,,,2,
225,22108932,142724947,1.0,1,1.0,1.0,1.0,70.0,1,7,30,3,100.0,10.0,8.0,10.0,10.0,10.0,10.0,1,0.29
226,13433870,31162653,1.0,2,1.0,1.0,1.0,95.0,1,2,30,3,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0.11
227,7788880,26377263,55.0,2,1.0,1.0,1.0,47.0,1,30,1125,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,43,0.18
228,14142298,46667080,1.0,4,1.0,1.0,2.0,85.0,3,2,25,52,93.0,10.0,9.0,10.0,10.0,9.0,10.0,1,1.9
229,22228248,14581146,1.0,1,1.0,1.0,1.0,80.0,1,6,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.1
230,21769339,2886359,3.0,4,1.0,2.0,3.0,121.0,2,2,14,35,89.0,9.0,9.0,9.0,10.0,9.0,9.0,3,2.99
231,20783900,148960265,2.0,1,1.0,1.0,1.0,93.0,1,2,7,7,91.0,9.0,9.0,9.0,10.0,9.0,9.0,2,0.51
232,23614276,176660539,1.0,2,1.0,1.0,1.0,120.0,1,1,7,3,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1.41
233,6169897,10720264,1.0,2,1.0,1.0,1.0,75.0,1,500,6000,0,,,,,,,,1,
234,23247514,29098546,1.0,1,1.0,1.0,1.0,29.0,1,1,4,40,80.0,9.0,8.0,9.0,10.0,9.0,9.0,1,4.69
235,26750461,40643524,1.0,1,1.0,1.0,1.0,79.0,1,2,1125,1,,,,,,,,1,0.29
236,4407787,22880393,2.0,2,2.0,1.0,1.0,109.0,1,3,1125,72,93.0,9.0,9.0,9.0,10.0,9.0,9.0,2,1.62
237,19663834,134105301,1.0,2,1.0,1.0,1.0,75.0,1,1,2,1,,,,,,,,1,0.06
238,14168413,18981759,1.0,2,1.0,1.0,1.0,100.0,2,1,1125,11,93.0,9.0,9.0,10.0,10.0,9.0,10.0,1,0.41
239,28073794,139879568,10.0,2,2.0,1.0,1.0,105.0,2,1,29,17,93.0,9.0,9.0,9.0,10.0,10.0,10.0,10,8.5
240,3354605,14810989,1.0,2,1.0,1.0,1.0,52.0,1,3,1125,13,98.0,10.0,9.0,10.0,10.0,9.0,9.0,1,1.13
241,18506359,123953239,2.0,2,1.0,1.0,1.0,240.0,1,2,1125,26,93.0,10.0,10.0,10.0,10.0,10.0,9.0,2,1.46
242,27083575,158178970,2.0,1,1.0,1.0,1.0,22.0,1,1,31,3,100.0,10.0,10.0,10.0,10.0,8.0,10.0,2,0.84
243,15301964,97441717,1.0,1,1.0,1.0,1.0,65.0,1,3,21,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.04
244,2563967,257315,2.0,3,1.0,2.0,2.0,265.0,3,4,30,20,96.0,10.0,10.0,9.0,10.0,10.0,9.0,1,0.36
245,23652157,175731433,6.0,2,1.0,1.0,1.0,110.0,1,1,1125,36,90.0,10.0,9.0,10.0,9.0,10.0,9.0,6,4.46
246,18649105,44838931,2.0,1,1.5,1.0,1.0,90.0,1,3,1125,16,91.0,10.0,9.0,10.0,10.0,8.0,9.0,2,0.88
247,19857613,1132004,1.0,2,0.5,1.0,1.0,125.0,1,5,1125,2,100.0,10.0,10.0,6.0,10.0,10.0,10.0,1,0.13
248,8090529,17377835,1.0,3,1.0,0.0,1.0,250.0,2,3,1125,0,,,,,,,,1,
249,21414931,155184249,1.0,2,1.0,1.0,1.0,65.0,2,2,4,1,,,,,,,,1,0.08
250,26333286,21376627,1.0,2,1.0,1.0,1.0,150.0,1,5,14,3,100.0,10.0,10.0,10.0,10.0,9.0,9.0,1,1.29
251,23120272,51501835,85.0,2,1.0,1.0,1.0,110.0,1,30,365,0,,,,,,,,85,
252,18321772,125961131,7.0,2,2.0,1.0,1.0,42.0,1,1,1125,92,95.0,10.0,9.0,10.0,10.0,9.0,10.0,7,4.99
253,1167269,210899,1.0,2,1.0,1.0,1.0,97.0,1,2,30,14,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.22
254,17235699,113805886,38.0,4,1.0,1.0,1.0,160.0,1,30,1120,3,73.0,7.0,9.0,8.0,7.0,10.0,8.0,29,0.28
255,27439827,107329764,2.0,1,1.0,1.0,0.0,60.0,1,3,30,4,87.0,9.0,9.0,9.0,10.0,10.0,9.0,1,1.35
256,20451532,37050812,1.0,1,1.0,1.0,1.0,55.0,1,2,30,4,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0.29
257,24262420,182959232,1.0,8,1.0,4.0,4.0,500.0,1,120,365,0,,,,,,,,1,
258,2024991,10362054,1.0,2,1.0,1.0,1.0,100.0,2,3,1124,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.1
259,13862929,23396858,1.0,2,1.0,1.0,1.0,125.0,1,1,4,3,87.0,10.0,8.0,9.0,9.0,9.0,9.0,1,0.11
260,3467587,17470577,1.0,2,1.0,1.0,1.0,60.0,1,1,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,8.0,1,0.04
261,8272327,38465372,1.0,2,1.0,0.0,1.0,225.0,1,3,1125,27,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0.86
262,22008794,1230739,2.0,2,2.0,1.0,1.0,35.0,1,14,60,0,,,,,,,,1,
263,26121444,171171143,1.0,6,1.0,3.0,5.0,100.0,5,4,28,6,92.0,9.0,8.0,10.0,10.0,10.0,9.0,1,2.0
264,20156382,143431362,1.0,2,1.0,1.0,1.0,89.0,1,1,28,12,92.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0.84
265,28787365,144204336,4.0,4,2.0,1.0,3.0,65.0,2,2,1125,0,,,,,,,,4,
266,13295613,23874992,1.0,2,2.0,1.0,1.0,350.0,1,3,1125,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.45
267,3975630,20604091,1.0,5,1.0,1.0,2.0,150.0,2,2,1125,85,98.0,10.0,10.0,10.0,10.0,9.0,9.0,1,1.67
268,28526676,28740462,1.0,2,1.0,1.0,1.0,40.0,1,1,30,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,4.29
269,1909177,9907456,1.0,2,1.0,1.0,1.0,125.0,2,3,1125,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,0.03
270,16835493,2092314,17.0,2,2.0,1.0,2.0,28.0,1,30,1125,0,,,,,,,,7,
271,29082452,147447160,3.0,2,1.0,1.0,1.0,120.0,1,1,180,9,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3,9.0
272,17717799,120767920,10.0,3,1.0,1.0,2.0,51.0,1,2,90,103,98.0,10.0,10.0,10.0,10.0,9.0,10.0,10,5.25
273,18869692,1750299,3.0,2,1.0,1.0,1.0,90.0,1,3,30,7,93.0,9.0,9.0,10.0,9.0,9.0,9.0,3,0.52
274,19017366,41387722,1.0,2,1.5,1.0,2.0,65.0,2,21,40,0,,,,,,,,1,
275,26691508,179659521,1.0,3,1.0,1.0,1.0,310.0,1,2,200,3,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,1.45
276,22686497,24124835,2.0,4,1.0,1.0,2.0,130.0,2,4,90,20,97.0,10.0,10.0,10.0,10.0,9.0,10.0,2,3.17
277,13093381,22541573,155.0,2,1.0,0.0,1.0,219.0,1,30,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,98,0.07
278,4490509,1571422,2.0,5,1.0,2.0,2.0,185.0,4,2,120,59,95.0,10.0,9.0,10.0,10.0,9.0,10.0,2,1.26
279,7127684,37331914,1.0,1,1.0,1.0,1.0,50.0,1,1,13,0,,,,,,,,1,
280,25169689,190198878,1.0,7,1.0,1.0,2.0,290.0,1,1,1125,15,88.0,8.0,9.0,9.0,9.0,9.0,9.0,1,3.36
281,27748611,208515897,1.0,12,2.0,4.0,4.0,925.0,1,4,1125,5,100.0,10.0,10.0,9.0,8.0,10.0,10.0,1,2.94
282,6277795,462379,21.0,2,2.5,1.0,1.0,150.0,1,1,1125,27,85.0,9.0,8.0,9.0,9.0,10.0,8.0,4,1.51
283,21042120,31605872,1.0,2,1.0,1.0,1.0,76.0,1,2,30,26,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1.98
284,28290764,213587085,3.0,2,1.5,1.0,2.0,58.0,2,5,29,3,87.0,9.0,9.0,9.0,7.0,9.0,9.0,3,2.37
285,28381528,69578078,3.0,2,1.0,1.0,1.0,98.0,1,1,1125,10,94.0,9.0,9.0,9.0,9.0,9.0,9.0,3,5.88
286,13129664,65674570,1.0,2,1.0,1.0,1.0,189.0,2,3,7,6,92.0,9.0,8.0,10.0,10.0,10.0,9.0,1,0.21
287,27700747,145245549,1.0,2,1.0,1.0,0.0,36.0,1,2,8,12,93.0,10.0,9.0,10.0,10.0,10.0,10.0,1,4.5
288,10980678,79339,2.0,1,1.0,1.0,1.0,85.0,1,14,28,9,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0.49
289,6937480,36373090,1.0,2,1.0,1.0,1.0,70.0,1,5,1125,1,80.0,10.0,10.0,6.0,10.0,8.0,10.0,1,0.03
290,17925337,122498535,9.0,3,1.0,2.0,2.0,138.0,4,30,1125,13,90.0,9.0,9.0,10.0,9.0,9.0,9.0,3,0.7
291,2157550,11010011,1.0,5,1.0,2.0,3.0,130.0,2,5,1125,9,96.0,10.0,8.0,10.0,10.0,10.0,10.0,1,0.21
292,29490732,222109945,3.0,1,1.0,1.0,1.0,50.0,1,30,1125,0,,,,,,,,3,
293,25964053,97042500,4.0,3,2.0,1.0,1.0,109.0,2,1,90,17,94.0,10.0,9.0,9.0,10.0,10.0,9.0,4,4.05
294,3262855,16499705,1.0,2,1.0,1.0,1.0,70.0,1,1,1125,5,92.0,10.0,8.0,9.0,10.0,9.0,9.0,1,0.1
295,21212937,76104209,218.0,2,1.0,0.0,2.0,220.0,1,30,1125,1,80.0,10.0,8.0,10.0,10.0,10.0,8.0,35,0.08
296,19596319,39200438,2.0,4,1.0,1.0,2.0,49.0,1,1,1125,30,85.0,9.0,8.0,9.0,8.0,8.0,9.0,2,1.95
297,1668328,8265050,2.0,2,1.0,1.0,1.0,150.0,2,2,1125,176,93.0,9.0,9.0,10.0,9.0,9.0,9.0,2,2.83
298,1156733,6338755,1.0,4,1.0,1.0,2.0,155.0,2,4,1125,13,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0.2
299,28464743,11320557,1.0,2,1.0,1.0,1.0,100.0,1,2,15,0,,,,,,,,1,
300,19282891,139573,1.0,2,1.0,1.0,1.0,150.0,1,7,37,1,,,,,,,,1,0.07
301,10587891,32712155,1.0,3,1.0,2.0,2.0,225.0,1,1,1125,0,,,,,,,,1,
302,230854,12221,2.0,6,1.0,1.0,4.0,50.0,2,1,365,208,87.0,9.0,8.0,9.0,10.0,9.0,9.0,2,2.42
303,1635088,8685072,1.0,2,1.0,0.0,1.0,130.0,1,5,20,10,96.0,9.0,9.0,9.0,10.0,9.0,8.0,1,0.2
304,23712143,161081229,2.0,2,1.0,1.0,1.0,40.0,1,1,1125,35,93.0,10.0,10.0,10.0,10.0,9.0,9.0,2,4.51
305,27783773,209790895,1.0,1,1.0,0.0,2.0,250.0,1,2,30,0,,,,,,,,1,
306,10444139,344035,12.0,2,3.0,1.0,1.0,45.0,1,1,125,171,96.0,10.0,9.0,10.0,10.0,10.0,10.0,12,5.01
307,25377424,46471557,5.0,1,1.0,1.0,1.0,65.0,1,21,306,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.38
308,26446738,21019488,1.0,2,1.0,1.0,1.0,90.0,2,1,7,4,95.0,10.0,10.0,9.0,10.0,10.0,10.0,1,0.99
309,13811490,80040018,1.0,4,1.0,1.0,2.0,76.0,1,7,15,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.04
310,7663043,1599136,1.0,7,1.5,3.0,4.0,199.0,7,7,28,28,88.0,9.0,8.0,10.0,10.0,8.0,9.0,1,0.77
311,6452251,33433635,1.0,2,1.0,1.0,1.0,170.0,1,3,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.02
312,26199926,2031458,1.0,2,1.0,1.0,1.0,135.0,1,1,1125,11,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,2.43
313,2126576,7503643,68.0,6,1.0,2.0,2.0,165.0,1,30,365,4,100.0,10.0,10.0,10.0,10.0,9.0,10.0,68,0.08
314,13648819,3382805,1.0,2,1.0,0.0,1.0,120.0,1,1,30,92,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1,3.2
315,19532525,137094460,1.0,2,1.0,1.0,1.0,100.0,2,1,28,44,91.0,10.0,10.0,10.0,10.0,9.0,9.0,1,2.69
316,9926781,51023045,2.0,1,1.0,1.0,1.0,54.0,1,1,4,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.03
317,1183667,6474981,1.0,3,1.0,0.0,2.0,85.0,1,4,1125,31,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.49
318,1570204,377151,1.0,3,1.0,1.0,1.0,199.0,1,2,25,21,85.0,9.0,7.0,9.0,9.0,10.0,8.0,1,0.39
319,24140198,85506502,1.0,4,1.0,1.0,1.0,188.0,1,30,1124,3,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0.46
320,7620355,38670785,1.0,2,1.0,1.0,1.0,68.0,1,1,1125,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,1,0.03
321,21945851,50522860,1.0,1,1.0,1.0,1.0,40.0,1,1,1125,2,50.0,9.0,5.0,7.0,8.0,6.0,7.0,1,0.18
322,24330532,183568797,1.0,3,1.0,1.0,2.0,200.0,1,3,1125,24,96.0,10.0,9.0,10.0,10.0,9.0,10.0,1,3.62
323,19297780,23401472,1.0,6,1.5,3.0,3.0,57.0,1,90,1125,0,,,,,,,,1,
324,13713617,10296495,8.0,1,1.0,1.0,1.0,49.0,1,3,27,25,93.0,9.0,10.0,10.0,10.0,9.0,9.0,8,0.92
325,29628380,155027850,1.0,4,1.0,0.0,2.0,85.0,4,2,1125,0,,,,,,,,1,
326,29331821,4365297,2.0,5,1.0,2.0,2.0,145.0,4,2,1125,0,,,,,,,,2,
327,13429562,30283594,808.0,3,1.0,1.0,1.0,239.0,1,30,1125,1,80.0,8.0,10.0,10.0,10.0,10.0,8.0,132,0.26
328,8627561,17286936,1.0,2,1.0,0.0,1.0,160.0,1,5,1125,55,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.46
329,10056358,16543733,2.0,2,1.0,0.0,2.0,130.0,1,14,18,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.12
330,9186042,47558532,1.0,2,1.0,1.0,1.0,60.0,2,3,60,53,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1,2.17
331,19309355,8962305,3.0,1,1.0,1.0,1.0,61.0,1,5,1125,5,92.0,10.0,8.0,10.0,10.0,10.0,10.0,3,1.19
332,15453848,11304670,1.0,1,1.0,1.0,1.0,35.0,1,14,30,2,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0.09
333,8257585,41547419,1.0,6,1.0,2.0,3.0,240.0,4,3,14,68,80.0,8.0,8.0,9.0,8.0,10.0,8.0,1,2.14
334,23585804,144008701,5.0,2,1.0,4.0,1.0,28.0,1,30,500,3,87.0,10.0,7.0,10.0,10.0,10.0,10.0,5,0.38
335,7452896,15431570,2.0,1,1.0,1.0,1.0,44.0,1,3,60,3,90.0,10.0,8.0,10.0,10.0,9.0,9.0,1,0.08
336,9555648,23815371,1.0,2,1.0,1.0,1.0,95.0,1,1,28,106,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1,3.41
337,20624427,128227275,1.0,2,1.0,1.0,1.0,79.0,1,1,15,32,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.27
338,9081032,47357611,1.0,5,1.0,1.0,3.0,340.0,2,2,1125,22,97.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0.73
339,17043121,21959207,2.0,4,1.0,1.0,2.0,250.0,1,3,1124,43,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.65
340,24834058,156716488,2.0,2,0.0,1.0,1.0,48.0,2,3,7,13,100.0,10.0,10.0,10.0,10.0,9.0,10.0,2,2.93
341,23324479,120167980,1.0,4,1.0,0.0,3.0,125.0,1,1,10,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.75
342,2019927,10384087,1.0,6,1.0,1.0,2.0,115.0,1,1,1125,57,94.0,10.0,9.0,9.0,10.0,10.0,9.0,1,1.63
343,28079070,212112060,1.0,2,1.0,1.0,1.0,135.0,1,1,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.0
344,10609103,54743396,1.0,4,1.0,2.0,2.0,93.0,3,3,1125,64,90.0,9.0,9.0,10.0,10.0,9.0,9.0,1,2.21
345,14180414,85898729,1.0,2,1.0,1.0,1.0,100.0,1,3,1125,12,93.0,10.0,9.0,10.0,10.0,9.0,9.0,1,0.44
346,3013668,15358791,1.0,2,1.0,1.0,1.0,175.0,2,1,50,4,85.0,8.0,9.0,10.0,10.0,9.0,9.0,1,0.1
347,25265245,190688437,1.0,1,1.0,1.0,1.0,150.0,1,30,30,0,,,,,,,,1,
348,13884628,21410914,9.0,2,1.0,1.0,1.0,110.0,2,3,120,40,99.0,10.0,10.0,10.0,10.0,10.0,10.0,8,1.43
349,4659046,1420868,1.0,2,1.0,0.0,1.0,230.0,1,1,1125,40,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0.86
350,21161871,3778274,2.0,3,1.0,1.0,1.0,120.0,1,2,6,4,90.0,9.0,7.0,9.0,9.0,10.0,9.0,2,0.36
351,25291819,190563317,4.0,2,1.0,1.0,2.0,49.0,1,3,30,21,91.0,10.0,8.0,10.0,9.0,10.0,9.0,2,4.47
352,351859,417652,1.0,2,1.0,1.0,1.0,240.0,1,4,40,58,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0.73
353,27016707,21890513,15.0,1,1.0,1.0,1.0,60.0,1,30,1125,0,,,,,,,,15,
354,23919507,39531110,1.0,1,1.0,1.0,1.0,29.0,1,2,20,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.21
355,21196568,129264930,2.0,2,1.0,1.0,1.0,185.0,1,30,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.31
356,432090,2148881,1.0,1,1.0,1.0,1.0,50.0,1,180,360,69,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.87
357,8825701,414999,1.0,4,1.0,1.0,2.0,200.0,2,3,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03
358,18037292,7221446,1.0,2,1.0,0.0,1.0,98.0,1,3,30,4,80.0,8.0,9.0,10.0,10.0,8.0,7.0,1,0.21
359,13802699,80819921,1.0,2,1.0,1.0,1.0,70.0,1,1,5,0,,,,,,,,1,
360,3937134,282668,2.0,4,1.0,1.0,1.0,181.0,2,4,1125,68,96.0,10.0,9.0,10.0,10.0,10.0,9.0,2,1.34
361,27596820,119669058,33.0,1,2.0,1.0,1.0,36.0,1,3,1125,3,93.0,10.0,7.0,10.0,9.0,10.0,10.0,33,1.08
362,20022518,127611221,1.0,2,1.0,1.0,2.0,55.0,1,1,1125,3,80.0,10.0,7.0,7.0,9.0,10.0,8.0,1,0.2
363,20185442,48685877,1.0,1,1.0,1.0,1.0,225.0,4,3,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.07
364,28956552,218260240,1.0,4,1.0,1.0,1.0,350.0,1,5,1125,1,100.0,10.0,10.0,10.0,10.0,8.0,8.0,1,1.0
365,25164714,25804016,27.0,8,1.0,2.0,4.0,199.0,4,3,1124,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.65
366,1899076,9820942,3.0,2,1.5,1.0,1.0,59.0,1,1,1125,213,91.0,9.0,9.0,9.0,9.0,9.0,9.0,3,3.51
367,10116734,30370192,1.0,4,1.0,2.0,3.0,152.0,1,2,1125,40,80.0,8.0,8.0,9.0,9.0,10.0,8.0,1,1.27
368,4047638,20987432,1.0,1,1.0,1.0,1.0,85.0,1,3,90,18,93.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0.36
369,11318587,59195724,1.0,6,2.0,2.0,2.0,550.0,4,1,1125,70,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.17
370,28249944,213351672,2.0,4,1.0,1.0,1.0,109.0,1,1,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.54
371,10564483,17012496,1.0,1,2.0,1.0,1.0,45.0,1,4,1125,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,1,0.04
372,28867880,217648807,1.0,4,1.0,1.0,1.0,240.0,1,1,5,0,,,,,,,,1,
373,18577672,23667219,4.0,2,1.0,1.0,1.0,47.0,1,4,1125,1,60.0,10.0,10.0,8.0,6.0,8.0,8.0,2,0.06
374,15107952,95467310,1.0,4,1.0,1.0,2.0,165.0,2,3,60,38,93.0,9.0,9.0,10.0,10.0,10.0,9.0,1,1.5
375,12148215,53930780,1.0,1,2.0,1.0,4.0,45.0,1,1,1125,1,,,,,,,,1,0.03
376,14245274,2856748,104.0,6,1.0,2.0,3.0,275.0,1,30,1125,0,,,,,,,,51,
377,3400645,178784,1.0,3,1.0,1.0,1.0,115.0,1,3,1125,6,97.0,9.0,10.0,9.0,9.0,10.0,9.0,1,0.11
378,20755255,28337487,1.0,2,1.0,1.0,2.0,60.0,1,1,1125,11,95.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0.78
379,26226950,119305261,4.0,2,1.0,1.0,1.0,78.0,1,1,14,23,97.0,10.0,10.0,10.0,10.0,10.0,10.0,4,5.19
380,22501336,165082100,1.0,4,1.0,1.0,1.0,100.0,1,3,5,0,,,,,,,,1,
381,21266924,153826581,1.0,2,1.0,1.0,1.0,77.0,1,2,1125,26,94.0,9.0,9.0,9.0,10.0,9.0,9.0,1,2.22
382,22371185,2179509,1.0,2,1.0,2.0,1.0,49.0,1,1,14,2,,,,,,,,1,0.19
383,14235245,86560459,2.0,2,1.0,0.0,1.0,115.0,1,2,10,8,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.29
384,18359368,913940,3.0,7,1.0,3.0,4.0,70.0,3,6,1124,1,80.0,6.0,10.0,10.0,10.0,10.0,10.0,2,0.06
385,20928140,32676539,2.0,4,1.0,1.0,3.0,79.0,2,2,30,19,95.0,9.0,9.0,10.0,10.0,10.0,10.0,1,1.44
386,3511778,17681072,2.0,2,1.0,0.0,1.0,275.0,1,30,365,12,98.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0.23
387,4440181,23046908,1.0,2,1.0,1.0,1.0,64.0,2,1,1125,13,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.31
388,6528060,34142729,1.0,1,1.0,1.0,1.0,84.0,1,1,1125,0,,,,,,,,1,
389,2983952,11018460,2.0,3,1.0,2.0,2.0,210.0,1,3,15,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.14
390,28484811,1327520,1.0,3,1.0,1.0,2.0,200.0,2,1,10,3,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1.84
391,28560765,29582232,4.0,3,1.5,1.0,1.0,60.0,1,2,1125,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,8.0
392,4849173,2431674,1.0,3,1.0,0.0,1.0,150.0,1,1,1125,0,,,,,,,,1,
393,6973744,36566681,2.0,1,1.0,1.0,1.0,90.0,1,2,31,22,89.0,10.0,8.0,9.0,9.0,9.0,9.0,2,0.55
394,15513127,62644193,1.0,2,1.0,1.0,1.0,70.0,1,1,1125,0,,,,,,,,1,
395,16953871,73029172,6.0,4,1.0,2.0,2.0,175.0,1,30,365,3,87.0,10.0,7.0,8.0,9.0,9.0,7.0,6,0.29
396,26607691,200047329,3.0,2,1.0,1.0,1.0,50.0,1,1,1125,13,92.0,9.0,8.0,10.0,10.0,9.0,9.0,3,3.45
397,12902744,70636517,1.0,1,1.0,1.0,1.0,39.0,1,3,1125,0,,,,,,,,1,
398,29136831,219144482,2.0,2,1.0,1.0,1.0,200.0,1,2,7,0,,,,,,,,2,
